Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
fitness.gov,fitness.gov,http://www.fitness.gov,True,True,https://www.hhs.gov/fitness/index.html,True,False,False,True,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,False,False,False,True,True,True,True,True
fjc.gov,fjc.gov,https://www.fjc.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
fleta.gov,fleta.gov,https://www.fleta.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536001; includeSubDomains,31536001,False,False,False,False,False,True,True,True
fletc.gov,fletc.gov,https://www.fletc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536001; includeSubDomains,31536001,False,False,False,False,False,True,True,True
flightschoolcandidates.gov,flightschoolcandidates.gov,https://flightschoolcandidates.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,True,True,True,True,True
floodsmart.gov,floodsmart.gov,http://www.floodsmart.gov,True,True,https://www.fema.gov/national-flood-insurance-program,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
flra.gov,flra.gov,https://www.flra.gov,True,False,,True,True,False,True,False,False,False,True,max-age=15768000; includeSubDomains; preload,15768000,True,True,False,True,True,True,True,False
flu.gov,flu.gov,http://www.flu.gov,True,True,https://www.cdc.gov/flu/,True,False,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
fmc.gov,fmc.gov,https://www.fmc.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
fmcs.gov,fmcs.gov,https://www.fmcs.gov,True,False,,True,True,False,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False,False,False,True,True,True
fmi.gov,fmi.gov,https://fmi.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,True,True,True,True,False
fmshrc.gov,fmshrc.gov,http://fmshrc.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
fnal.gov,fnal.gov,http://fnal.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
foia.gov,foia.gov,http://foia.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False
foodsafety.gov,foodsafety.gov,https://www.foodsafety.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True
foodsafetyjobs.gov,foodsafetyjobs.gov,https://foodsafetyjobs.gov,True,True,https://www.fsis.usda.gov/wps/portal/fsis/topics/careers,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,True,True,True,True,True
fordlibrarymuseum.gov,fordlibrarymuseum.gov,https://fordlibrarymuseum.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True
foreignassistance.gov,foreignassistance.gov,https://foreignassistance.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
forestsandrangelands.gov,forestsandrangelands.gov,https://forestsandrangelands.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
forfeiture.gov,forfeiture.gov,https://www.forfeiture.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
forms.gov,forms.gov,https://forms.gov,True,True,https://www.usa.gov/federal-agencies/a,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
fpc.gov,fpc.gov,https://www.fpc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
fpds.gov,fpds.gov,https://fpds.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
fpi.gov,fpi.gov,http://fpi.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
fpisc.gov,fpisc.gov,http://fpisc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
fpki-lab.gov,fpki-lab.gov,http://fpki-lab.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
fpki.gov,fpki.gov,http://fpki.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
frb.fed.us,fed.us,http://frb.fed.us,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
frb.gov,frb.gov,http://frb.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
frc.gov,frc.gov,http://frc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
freshempire.gov,freshempire.gov,https://freshempire.gov,True,True,https://freshempire.betobaccofree.hhs.gov/,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True
frpg.gov,frpg.gov,https://www.frpg.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
frpp-pa.gov,frpp-pa.gov,http://frpp-pa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
frs.gov,frs.gov,http://frs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
frtib.gov,frtib.gov,https://www.frtib.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
frtibtest.gov,frtibtest.gov,http://frtibtest.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
frtr.gov,frtr.gov,https://frtr.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
fruitsandveggiesmatter.gov,fruitsandveggiesmatter.gov,http://www.fruitsandveggiesmatter.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
fs.fed.us,fed.us,https://www.fs.fed.us,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
fsafeds.gov,fsafeds.gov,http://fsafeds.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
fsapubs.gov,fsapubs.gov,https://fsapubs.gov,True,True,https://financialaidtoolkit.ed.gov/tk/outreach/order-publications.jsp,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
fsd.gov,fsd.gov,https://fsd.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,False,True,True,True
fsgb.gov,fsgb.gov,https://fsgb.gov,True,False,,False,True,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
fsoc.gov,fsoc.gov,http://www.fsoc.gov,True,True,https://www.treasury.gov/initiatives/fsoc/Pages/home.aspx,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
fsrs.gov,fsrs.gov,https://fsrs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,False,True,True,True
ftc.gov,ftc.gov,https://www.ftc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,True,True,True,True,True
ftccomplaintassistant.gov,ftccomplaintassistant.gov,https://ftccomplaintassistant.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
ftcefile.gov,ftcefile.gov,https://ftcefile.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
fttesttwai.gov,fttesttwai.gov,http://fttesttwai.gov,True,False,,False,False,False,True,True,True,False,False,,,False,False,False,False,False,False,False,False
fueleconomy.gov,fueleconomy.gov,http://fueleconomy.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
fvap.gov,fvap.gov,https://www.fvap.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
fws.gov,fws.gov,https://www.fws.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,True,True,True,True,True
g5.gov,g5.gov,https://www.g5.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
gao.gov,gao.gov,http://www.gao.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
gaonet.gov,gaonet.gov,http://gaonet.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
gcdamp.gov,gcdamp.gov,http://gcdamp.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
gcmrc.gov,gcmrc.gov,https://www.gcmrc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
genbank.gov,genbank.gov,http://genbank.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
genome.gov,genome.gov,https://www.genome.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
geocommunicator.gov,geocommunicator.gov,https://www.geocommunicator.gov,True,True,https://navigator.blm.gov/,True,True,False,True,False,False,False,True,max-age=31622400; includeSubDomains,31622400,False,False,False,False,False,True,True,True
geomac.gov,geomac.gov,https://www.geomac.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
geoplatform.gov,geoplatform.gov,https://www.geoplatform.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
georgewbushlibrary.gov,georgewbushlibrary.gov,http://georgewbushlibrary.gov,True,True,https://georgewbushlibrary.smu.edu/,True,False,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
getsmartaboutdrugs.gov,getsmartaboutdrugs.gov,https://www.getsmartaboutdrugs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
getyouhome.gov,getyouhome.gov,http://getyouhome.gov,True,True,https://www.cbp.gov/travel/us-citizens/western-hemisphere-travel-initiative,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
ghi.gov,ghi.gov,https://ghi.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False,True,True,True
ginniemae.gov,ginniemae.gov,https://ginniemae.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,True,True,True,True,True
girlshealth.gov,girlshealth.gov,https://www.girlshealth.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
glnpo.gov,glnpo.gov,http://glnpo.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
globalchange.gov,globalchange.gov,http://www.globalchange.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
globalentry.gov,globalentry.gov,http://globalentry.gov,True,True,https://www.cbp.gov/travel/trusted-traveler-programs/global-entry,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
globalhealth.gov,globalhealth.gov,https://globalhealth.gov,True,True,https://www.hhs.gov/about/agencies/oga,True,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,True,True,True,True,True
